title,text,url
Junior Java Developer,Wartung und Ausbau von bestehenden Komponenten - Ursachenanalyse und Lösung von User Problemen - Entwicklung von Modulen vom Backend-Code bis zur Gestaltung der Benutzeroberfläche … Java … Technologien begeistern Dich und Du entwickelst Dich als Software Entwickler ständig weiter,https://www.metajob.at/dres/jc?p=00eonflie9rohp
Java Entwickler (m/w/d),"Entwickeln im agilen Team * Wartung, Weiterentwicklung sowie Optimierung von Softwarelösungen … Das Gehalt als Java Entwickler (m/w/d) in Wien hängt von deiner Berufserfahrung sowie Kenntnissen ab und beginnt bei EUR 45.000 brutto in Vollzeit-Anstellung",https://www.metajob.at/dres/jc?p=000a5vwbtjxolk
Java Developer,Selbstständige Entwicklung von Software-Produkten im Java Umfeld - Sie arbeiten als Software Entwickler:in in einem SCRUM Team an der kontinuierlichen Verbesserung des Programms PHAROS für die Medizinmarktaufsicht - In Zusammenarbeit mit unseren Anforderungsanalyst:innen und Tester:innen setzen Sie Kund … ,https://www.metajob.at/dres/jc?p=00eonflidrptw3
Junior/Senior Java Developer (m/w/d),"Leidenschaft für technologischen Fortschritt ausleben? Dabei sein, wenn Innovationen Wirklichkeit werden … abgeschlossene Ausbildung im Informatikbereich und/oder erste praktische Erfahrung als Java-EntwicklerIn (Praktikum, einschlägige Projekte auf der Uni/HTL)",https://www.metajob.at/dres/jc?p=000a5vwbu79chp
Java Developer (m/w/d),"Als Java Developer (m/w/d) entwickeln Sie im Kundensegment im Umfeld homogener Software-Entwicklungsprojekte mit Java oder Webtechnologien. Sie implementieren Software und führen Fehlerbereinigungen durch. Dabei unterstützen sie die Software-Entwicklungsteams in den Phasen Initiierung, Planung … ",https://www.metajob.at/dres/jc?p=00fvqnmkj5zte7
Senior Java Backend Developer (m/f/d) - & Software Architect,"Design and build secure, scalable and resilient end-to-end IoT or AI solutions - Design and discuss deployment options and considerations together with business representatives and DevOps members - Work closely with technical product owner, Scrum team and other stakeholders to ensure constant team … ",https://www.metajob.at/dres/jc?p=000a57f543z5ix
Senior Java Developer (w/m/x),"Du schreibst sauberen, wartbaren, testbaren und verständlichen Code - Du treibst Unit- und Integrationstests innerhalb deines Projektteams voran - Du hast Spaß an der Entwicklung von Webanwendungen – CMS oder eCommerce … Du hast mindestens 3 Jahre Erfahrung in der Java-Webentwicklung",https://www.metajob.at/dres/jc?p=00786my9ghj1lf
(Junior) Java Software Developer (w/m/x),"Beschleunige deine Karriere mit den nötigen PS! Salzburg - Vollzeit, Teilzeit € 2.800 - € 4.800 - Job Nr. EPMA34474 - Deine zukünftige Rolle - Bring deine eigenen Ideen in die weltweit genutzten Organisations- und Endkunden-Lösungen ein … #musthave: Erfahrung mit Java, JavaScript und NoSQL",https://www.metajob.at/dres/jc?p=000a4tpmkvouvv
Java Developer,Entwicklung und Wartung von neuen und existierenden Komponenten unseres Kernproduktes - Entwicklung und Wartung von neuen und existierenden internen Backoffice Tools … Sehr gute Kenntnisse der Programmiersprache Java und dem Java Framework,https://www.metajob.athttps://devjobs.at/job/1a39b84b5802cf1949bf9f03d4e5bae1?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
Java Developer (m/w/d) Junior und Senior,"Wir realisieren spannende Projekte für namhafte Anbieter und Entwickler von IT-Lösungen und bringen die Themen Digitalisierung und Vernetzung nach vorne … im Informatikbereich und/oder erste praktische Erfahrung als Java-EntwicklerIn (Praktikum, Traineeship, einschlägige Projekte auf der Uni/HTL)",https://www.metajob.at/dres/jc?p=000a5vwblupbji
Java Developer,"Sie sind als Mitglied eines agilen Teams an der Neu- und Weiterentwicklung unserer MES Lösungen beteiligt. Sie haben Freude an der Lösung komplexer Aufgabenstellungen und im Umgang mit verschiedenen Technologien (Java, SQL, REST) … Fundierte Erfahrungen im Bereich der Softwareentwicklung mittels Java",https://www.metajob.at/dres/jc?p=00eonflip4xx74
Java Entwickler:in (m/w/d),"Dienstort: Salzburg - Werde Teil des Wüstenrot IT-Development Teams und nimm die Challenge an, unsere bestehenden Technologien mit neuen Plattformservices zu verbinden und die … Ausbildung bzw. Erfahrung im Bereich Software-Entwicklung (Backend oder Frontend) … der objektorientierten Softwareentwicklung … ",https://www.metajob.at/dres/jc?p=000a5vwbl3khgv
Senior/Lead Software Developer Java (w/m/x),Als Teil eines vierköpfigen Teams übernehmen Sie folgende Aufgaben: Neu- und Weiterentwicklung von Softwaremodulen - Koordination der Aufgaben innerhalb des Softwareentwicklungsteams … Mehrjährige Berufserfahrung in der Softwareentwicklung (vorzugsweise mit Java),https://www.metajob.at/dres/jc?p=000a57f5b949lj
Senior Java Entwickler (w/m/x),Entwicklung neuer sowie Weiterentwicklung bestehender Applikationen * Pflege und Wartung bestehender Software-Komponenten und Mitarbeit an deren Weiterentwicklung … Mind. 5 Jahre Berufserfahrung in der Softwareentwicklung mit Java,https://www.metajob.at/dres/jc?p=000a5vwb1b8xxz
Senior Java Developer - Estonia/Remote,"The company is looking for an ambitious and experienced Java Developer to join their evergrowing technical team … Work in a fully self-guided, agile team - Develop Software Intelligence Solution in Java (Apache Kafka, Lucene, Kubernetes, Git, Jenkins)",https://www.metajob.at/dres/jc?p=00786my96pelsg
Senior Java Developer,"Continuously refactor and improve the architecture and upgrade dependencies - Optimize system performance - Take care of the production system - Technologien und Skills - Java - RESTful API - Unsere Erwartungen an dich: Qualifikationen - Excellent Knowledge of Java, microservices architecture, cloud environments",https://www.metajob.at/dres/jc?p=00eonfliqarg2a
Java Developer (m/w/d),"Entwickeln im agilen Team * Wartung, Weiterentwicklung sowie Optimierung von Softwarelösungen * Abstimmung, Design und Umsetzung von technischen und funktionalen Anforderungen … Das Gehalt als Java Developer (m/w/d) Graz beginnt bei EUR 40.000 brutto in Vollzeit-Anstellung",https://www.metajob.at/dres/jc?p=000a5vwbf4y0sd
Senior/ Lead Developer Java/ JavaScript (m/w/d),"Als Senior/ Lead Developer nutzt du deine Erfahrung sowie deinen Blick für das „Big Picture“, um die Softwarelösungen in eine funktionale und zukunftssichere … Full Stack mit aktuellen und vielfältigen Technologien (z.B. Java, JavaScript, Kotlin, Node.js, Swift, Kubernetes, Docker, Flutter)",https://www.metajob.at/dres/jc?p=000a57f5fae01v
Softwareentwickler Java (m/w/d),Unsere Softwareentwicklerinnen und Softwareentwickler unterstützen unsere Zentrale in Vorarlberg und unsere 33 Tochtergesellschaften mit Informatik Know-how … eine strukturierte Arbeitsweise – idealerweise hast du bereits Erfahrung in Java und mit Datenbanken/SQL sowie Kenntnisse über die Entwicklung … ,https://www.metajob.at/dres/jc?p=00786my90l2xqm
Senior Java Software Developer (d/w/m),"Salzburg - *Als internationales Familienunternehmen ist uns Diversität sehr wichtig. Für uns gilt: das Ganze ist mehr als die Summe seiner Teile, jede:r trägt zu unserem Erfolg bei, unabhängig von Geschlecht, Herkunft, Kultur oder Hautfarbe … Salzburg suchen wir ab sofort Senior Java Software Developer:innen",https://www.metajob.at/dres/jc?p=000a5vwbuxd0nr
Java Developer,"Als Java Developer (m/w/x) bist du für die Entwicklung unserer Digital-Projekte verantwortlich. Du interessierst dich für State-of-the-Art Web- und Applikationslösungen, Mobile Apps, Streaming Media und Intranet-Anwendungen",https://www.metajob.at/dres/jc?p=00eonflie04hsu
Java Developer,"Eigenständige Analyse und Umsetzung von Arbeitspaketen unter Einhaltung der Qualitäts- und Sicherheitskriterien - Durchführung von Aufwands- und Komplexitätsschätzungen - Erstellung und Durchführung umfassender Entwicklungstests (Unit- & Integrationtests) … Gute Kenntnisse in Java, Spring, SQL",https://www.metajob.at/dres/jc?p=00eonflih59cki
Java Software Developer (m/f/d),You work in a JAVA environment and define and implement APIs that are used on highly available and scalable systems worldwide … Degree with focus on IT and software development * At least three years of professional experience,https://www.metajob.at/dres/jc?p=000a5vwbaa3usj
Java Developer - Fullstack / Back- / Frontend (f/m/d) Розробник Java - Fullstack / Back- / Інтерфейс,"Java Developer - Fullstack / Back- / Frontend … Projektorientiertes Arbeiten in agiler Umgebung im Bereich von Dokumenten- und Outputmanagement - Softwareentwicklung inhouse, ebenso wie Continous Integration mit hoher Eigenverantwortlichkeit und Mitgestaltungsmöglichkeit",https://www.metajob.at/dres/jc?p=009190chre8lgp
Java Developer (m/w/x), JAVA DEVELOPER … Du lebst Clean Code und Singleton ist nicht das einzige Design Pattern für dich * Die kundenbasierte Arbeit im Scrum Team bedeutet Kommunikation auf Augenhöhe * Bietet dir die Chance neue Technologien kennenzulernen,https://www.metajob.at/dres/jc?p=000a5vwbmj7e7i
Java Developer,"Wir sind ein bunter Haufen von IT-Profis und die richtige Kombination unsere Talente und Fähigkeiten macht uns schlagkräftig … Erste praktische Erfahrungen im Bereich der Web Application Entwicklung mit Java (Spring, Angular, JSF, CSS, Git)",https://www.metajob.at/dres/jc?p=00eonflixd0pbt
Java Developer (w/m/d)," Java Developer … Basierend auf unseren Grundwerten Offenheit, Vertrauen und Vielfalt arbeiten unsere 280 Mitarbeiter*innen in Wien, Graz und Linz mit unseren Kund*innen zusammen … #du * bist Teil eines Expert*innen-Teams und entwickelst innovative Software-Lösungen für unsere Kund*innen",https://www.metajob.at/dres/jc?p=000a5vwbpa2p2z
Java Developer,"Mit unserer Planungsabteilung entwirfst du aufbauend auf unseren Standardprodukten für unsere Kunden WMS/WCS Softwarelösungen für Problemstellungen in der … Du findest dich sehr gut in objektorientierter Programmierung mit Java zurecht, ob durch Ausbildung oder ausgeprägtes Eigeninteresse",https://www.metajob.at/dres/jc?p=00eonfliaj7aiq
Java Developer (w/m/d) in der Unternehmensberatung,"Wir suchen hochmotivierte Java Developer für unser Team, die die richtige Prise Leidenschaft für Technologie mitbringen und immer bereits sind sich weiter zu … Teilnahme an der Entwicklung von Backend-Anwendungen * Durchführung von Softwaretests, um hochwertige Lieferungen sicherzustellen",https://www.metajob.at/dres/jc?p=000a5vwbw2vopx
Java Developer,"Du begleitest den gesamten Softwareentwicklungsprozess als Teil eines agilen Produktteams - Gemeinsam mit deinem Team entwirfst und erstellst du in einem internationalen Kontext Produkte, die wartbar, erweiterbar und skalierbar sind … Erfahrung als Java Backend Entwickler mit Spring (Boot)",https://www.metajob.at/dres/jc?p=00eonflifkvyfk
Junior JAVA Developer (w/m/x),"Mitarbeit bei der laufenden Optimierung von bestehenden Softwarelösungen … Abgeschlossene höhere Ausbildung (HTL, FH oder Uni) im Bereich Informatik, Softwareentwicklung oder vergleichbar … Idealerweise erste berufliche Erfahrung in der JAVA-Entwicklung",https://www.metajob.at/dres/jc?p=000a5vwb94ix8u
Senior Java Developer,"Mit deinen umfangreichen technischen Kenntnissen und Erfahrungen verstärkst du ein top motiviertes hochqualifiziertes Team. Dich erwarten spannende und vielfältige Projekte die du aktiv mitgestalten kannst. Dabei setzen wir auf neueste Technologien, Tools und Methoden mit dem Ziel gemeinsam mit unseren … ",https://www.metajob.athttps://devjobs.at/job/835220995790?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
Senior Java Developer (m/w/d),"Für diese Position ist fachliches Know-how notwendig, wie es üblicherweise durch eine mehrjährige Berufserfahrung und durch Abschluss einer Berufsausbildung bzw … Mehrjährige Programmiererfahrung in der Programmiersprache Java sowie Webseitenentwicklung mit Angular, HTML5, CSS und JavaScript/Typescript",https://www.metajob.at/dres/jc?p=00fvqnmkh0ffdj
Senior Java Entwickler (w/m/d),"Ansprechpartner und Unterstützung für die Junior Java Entwickler … Abgeschlossenes Studium der Informatik oder ähnliche Ausbildung und Erfahrung * Erfahrung mit Java EE (JPA, JSF, JAX-RS), JBoss / Wildfly, Applikations- und Backendentwicklung, Maven, GIT",https://www.metajob.at/dres/jc?p=000a5vwbqddb5b
Senior Java Developer,Create new interfaces or adapt existing ones to third-party systems and write and run Unit- and Integrationtests - Technologien und Skills - OpenShift - Spring - Angular - Git - Jakarta EE - Java - JIRA - Hibernate - Kubernetes - Unsere Erwartungen an dich: Qualifikationen,https://www.metajob.at/dres/jc?p=00eonfligz17fd
Senior Java-Entwickler (m/w/d),"Wir realisieren spannende Projekte für namhafte Anbieter und Entwickler von IT-Lösungen für smarte Integration von IT-Trends und etablierten Lösungen … Konzeptionierung, Umsetzung und Integration von Komponenten, Anwendungen sowie Frameworks auf Basis von Java- und Webtechnologien",https://www.metajob.at/dres/jc?p=000a5vwb2k6v3d
Senior Java Developer,Regular code and architecture reviews together with the DEV team and product management. Use of modern technologies and innovative approaches in software development - Technologien und Skills - Java - Spring … Work experience in software development with Java-based webapps,https://www.metajob.at/dres/jc?p=00eonfli9vy97m
Senior Java Developer (f/m/d),"Do you want to work for the company where Spring Framework was invented? Well, it is your time since we are looking for a senior Java expert to work on our SaaS product. Be part of our agile team and work together with our major-league developers to reach our goals and make our vision come true",https://www.metajob.at/dres/jc?p=000a5vwbxyva15
Java Entwickler:in für Web-Applikationen,Neu- und Weiterentwicklungen von Web Applikationen * Umsetzung auf modernen Tech Stack … Als Java Entwickler:in bei der voestalpine group-IT GmbH sind Sie Teil eines Entwicklerteams bestehend aus internen und externen Kolleg:innen,https://www.metajob.at/dres/jc?p=000a5vwbvr7pck
Java Developer,"You can work from our HQ in Graz, in Vienna, or remotely in Austria - Technologien und Skills … Spring - Spring Boot - Linux - Git - MongoDB - Unsere Erwartungen an dich … You have work experience as a Java Developer and/or a fitting university degree",https://www.metajob.at/dres/jc?p=00eonfliozcubr
Senior Java Entwickler:in für Web-Applikationen,Neu- und Weiterentwicklungen von Web Applikationen * Konzeption und Erarbeitung der Software Architektur … Als Java Entwickler:in bei der voestalpine group-IT GmbH sind Sie Teil eines Entwicklerteams bestehend aus internen und externen Kolleg:innen,https://www.metajob.at/dres/jc?p=000a5vwbs4i3zt
