title,description,cleaned_text
Servicebetreuer/Assistenz (m/w/d),"Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und Zahlungsverkehrs - Servicierung der Kund:innen im Foyer und an den Selbstbedienungsgeräten - Administrative Tätigkeiten/Mitarbeit im Wertpapiervertrieb und Risikomanagement (Mid-Office) … Idealerweise mehrjährige Berufserfahrung im Bankwesen",selbstst ndige kassenf hrung abwicklung de schaltergesch ftes und zahlungsverkehrs servicierung der kund innen im foyer und den selbstbedienungsger ten administrative tigkeiten mitarbeit im wertpapiervertrieb und risikomanagement mid office idealerweise mehrj hrige berufserfahrung im bankwesen
Privatkundenbetreuer (m/w/d),"Betreuung und Beratung zugeordneter Kund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr, Versicherungen) … Idealerweise Bankerfahrung in der Kundenbetreuung und/oder Erfahrung im Vertriebs- oder Dienstleistungsbereich",betreuung und beratung zugeordneter kund innen allen finanziellen angelegenheiten veranlagung finanzierung konto zahlungsverkehr versicherungen idealerweise bankerfahrung der kundenbetreuung und oder erfahrung im vertriebs oder dienstleistungsbereich
Private Banking Berater/in,Professionelle und umfassende Beratung der bestehenden Kunden - Erkennen von Kundenpotenzialen und -bedürfnissen - Laufender Auf- und Ausbau von Kontakten im Segment Private Banking - Aktive Neukundengewinnung und Cross-Selling - Verkauf aller für den Kunden passenden Bankprodukte,professionelle und umfassende beratung der bestehenden kunden erkennen von kundenpotenzialen und bed rfnissen laufender auf und ausbau von kontakten im segment private banking aktive neukundengewinnung und cross selling verkauf aller f r den kunden passenden bankprodukte
Privatkundenbetreuer:in,"Sie beraten Ihre Kunden in allen Finanzangelegenheiten, speziell in Sachen Finanzierung, Veranlagung, Zahlungsverkehr und Vorsorge. Durch Ihr Kommunikationstalent gelingt es Ihnen, nachhaltige und erfolgreiche Kundenbeziehungen aufzubauen und zu pflegen … Einschlägige Bankausbildung",sie beraten ihre kunden allen finanzangelegenheiten speziell sachen finanzierung veranlagung zahlungsverkehr und vorsorge durch ihr kommunikationstalent gelingt e ihnen nachhaltige und erfolgreiche kundenbeziehungen aufzubauen und zu pflegen einschl gige bankausbildung
Privatkundenbetreuer (m/w/d),"Als Kundenbetreuer:in übernehmen Sie die umfassende, persönliche Betreuung und Servicierung der Privatkund:innen und sorgen für eine langfristige Kundenbindung. Mit Ihren Leistungen tragen Sie unmittelbar zur Umsetzung der Vertriebsstrategie und zum nachhaltigen Geschäftserfolg der Bank bei",al kundenbetreuer bernehmen sie die umfassende pers nliche betreuung und servicierung der privatkund innen und sorgen f r eine langfristige kundenbindung mit ihren leistungen tragen sie unmittelbar zur umsetzung der vertriebsstrategie und zum nachhaltigen gesch ftserfolg der bank bei
Privatkundenbetreuer (m/w/d),"Umfassende Betreuung und Beratung zugeordneter Kund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr … Umsichtige Bedarfserhebung, Erarbeitung und Verkauf bedarfsgerechter Finanzlösungen … Abgeschlossene kaufmännische Ausbildung (Matura, Banklehre)",umfassende betreuung und beratung zugeordneter kund innen allen finanziellen angelegenheiten veranlagung finanzierung konto zahlungsverkehr umsichtige bedarfserhebung erarbeitung und verkauf bedarfsgerechter finanzl sungen abgeschlossene kaufm nnische ausbildung matura banklehre
Gehobene:r Privatkundenbetreuer:in,"Sie beraten Ihre Kunden in allen Finanzangelegenheiten, der Schwerpunkt Ihrer Beratung liegt dabei im Veranlagungsgeschäft. Sie übernehmen die Betreuung bestehender Veranlagungskunden und Vertiefen unsere Kundenbeziehungen insbesondere in Kooperation mit unseren Firmenkundenbetreuern",sie beraten ihre kunden allen finanzangelegenheiten der schwerpunkt ihrer beratung liegt dabei im veranlagungsgesch ft sie bernehmen die betreuung bestehender veranlagungskunden und vertiefen unsere kundenbeziehungen insbesondere kooperation mit unseren firmenkundenbetreuern
Privatkundenbetreuer (m/w/d),"Betreuung und Beratung von Privatkund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr, Versicherungen) … Idealerweise Erfahrung im Bankkundengeschäft oder Verkauf (wir sind auch offen für motivierte Quer-/Umsteiger:innen)",betreuung und beratung von privatkund innen allen finanziellen angelegenheiten veranlagung finanzierung konto zahlungsverkehr versicherungen idealerweise erfahrung im bankkundengesch ft oder verkauf wir sind auch offen f r motivierte quer umsteiger innen
Versicherungsberater in den Filialen der Volksbank Vorarlberg (m/w/d),"Beratung und Betreuung von Neu- und Bestandskunden in allen Versicherungsfragen - Bankerfahrung und/oder Expertise im Versicherungsbereich - Kontaktstärke mit dem gewissen Feingefühl - Bereitschaft, Ihr Wissen gerne weiterzugeben",beratung und betreuung von neu und bestandskunden allen versicherungsfragen bankerfahrung und oder expertise im versicherungsbereich kontaktst rke mit dem gewissen feingef hl bereitschaft ihr wissen gerne weiterzugeben
Privatkundenbetreuer (m/w/d),"Umfassende Betreuung und Beratung zugeordneter Privatkund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr … Mehrjährige Berufserfahrung in der Kundenbetreuung einer Bank wünschenswert",umfassende betreuung und beratung zugeordneter privatkund innen allen finanziellen angelegenheiten veranlagung finanzierung konto zahlungsverkehr mehrj hrige berufserfahrung der kundenbetreuung einer bank w nschenswert
Privatkundenbetreuer:in (m/w/d),Entwicklung und Umsetzung der Vertriebsziele und Maßnahmen auf Basis der strategischen Vorgaben * Aufbau neuer Kundenbeziehungen * Pflege Ihres Netzwerks und Repräsentation der Raiffeisenbank Millstättersee nach außen - Überzeugen Sie uns fachlich und persönlich * Mehrjährige Berufserfahrung im … ,entwicklung und umsetzung der vertriebsziele und nahmen auf basis der strategischen vorgaben aufbau neuer kundenbeziehungen pflege ihres netzwerks und repr sentation der raiffeisenbank millst ttersee nach au en berzeugen sie un fachlich und pers nlich mehrj hrige berufserfahrung im
Lehrling zum/zur Bankkaufmann/-frau,"Mit einer Lehre als Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",mit einer lehre al bankkauffrau mann wirst du zum bankprofi wir f rdern dich jeder hinsicht und geben dir die chance dich beruflich und pers nlich zu entwickeln von anfang wirst du die abl ufe einer bankfiliale integriert und bist teil de team
Versicherungsberater (m/w/d) in den Filialen der Volksbank Niederösterreich,"Beratung und Betreuung von Neu- und Bestandskunden in allen Versicherungsfragen - Bankerfahrung und/oder Expertise im Versicherungsbereich - Kontaktstärke mit dem gewissen Feingefühl - Bereitschaft, Ihr Wissen gerne weiterzugeben",beratung und betreuung von neu und bestandskunden allen versicherungsfragen bankerfahrung und oder expertise im versicherungsbereich kontaktst rke mit dem gewissen feingef hl bereitschaft ihr wissen gerne weiterzugeben
Privatkundenbetreuer:in (m/w/d),"Netzwerkpflege und Repräsentation der Raiffeisenbank nach außen … Das können Sie von uns erwarten * Mitarbeit in einem erfahrenen und erfolgreichen Team * Ausgezeichnete Weiterbildungs- und Entwicklungsmöglichkeiten * Ein KV-Mindestgehalt von EUR 34.740,- (brutto) p.a",netzwerkpflege und repr sentation der raiffeisenbank nach au en da k nnen sie von un erwarten mitarbeit einem erfahrenen und erfolgreichen team ausgezeichnete weiterbildungs und entwicklungsm glichkeiten ein kv mindestgehalt von eur brutto p
Privatkundenbetreuer,In Ihrer Position als Privatkundenbetreuer/in sind Sie verantwortlich für Ihren eigenen Kundenstock und betreuen diesen in allen finanziellen Angelegenheiten. Sie erkennen Kundenbedürfnisse und erarbeiten daraus bedarfsgerechte Lösungen,ihrer position al privatkundenbetreuer sind sie verantwortlich f r ihren eigenen kundenstock und betreuen diesen allen finanziellen angelegenheiten sie erkennen kundenbed rfnisse und erarbeiten daraus bedarfsgerechte l sungen
Lehrling zum/zur Bankkaufmann/-frau,"Mit einer Lehre als Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",mit einer lehre al bankkauffrau mann wirst du zum bankprofi wir f rdern dich jeder hinsicht und geben dir die chance dich beruflich und pers nlich zu entwickeln von anfang wirst du die abl ufe einer bankfiliale integriert und bist teil de team
Versicherungsberater in den Filialen der Volksbank Salzburg (m/w/d),"Beratung und Betreuung von Neu- und Bestandskunden in allen Versicherungsfragen - Bankerfahrung und/oder Expertise im Versicherungsbereich - Kontaktstärke mit dem gewissen Feingefühl - Bereitschaft, Ihr Wissen gerne weiterzugeben",beratung und betreuung von neu und bestandskunden allen versicherungsfragen bankerfahrung und oder expertise im versicherungsbereich kontaktst rke mit dem gewissen feingef hl bereitschaft ihr wissen gerne weiterzugeben
Privatkundenbetreuer:in (m/w/d),Sie pflegen Ihr Netzwerk und repräsentieren die Raiffeisen Bank Lurnfeld-Mölltal nach außen … Sie verfügen über mehrjährige Praxis in der Privatkundenbetreuung o.ä. * Sie bringen Verhandlungsgeschick und Einfühlungsvermögen mit,sie pflegen ihr netzwerk und repr sentieren die raiffeisen bank lurnfeld lltal nach au en sie verf gen ber mehrj hrige praxis der privatkundenbetreuung sie bringen verhandlungsgeschick und einf hlungsverm gen mit
Privatkundenbetreuer (m/w/d),"Betreuung und Beratung zugeordneter Kund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr, Versicherungen) - Erarbeitung und Verkauf bedarfsgerechter Finanzlösungen … Idealerweise Bank- oder Vertriebserfahrung",betreuung und beratung zugeordneter kund innen allen finanziellen angelegenheiten veranlagung finanzierung konto zahlungsverkehr versicherungen erarbeitung und verkauf bedarfsgerechter finanzl sungen idealerweise bank oder vertriebserfahrung
Lehrling zum/zur Bankkaufmann/-frau,"Mit einer Lehre als Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",mit einer lehre al bankkauffrau mann wirst du zum bankprofi wir f rdern dich jeder hinsicht und geben dir die chance dich beruflich und pers nlich zu entwickeln von anfang wirst du die abl ufe einer bankfiliale integriert und bist teil de team
Privatkundenbetreuer (m/w/d),"Privatkundenbetreuer … Erste Ansprechperson für Kund:innen * Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und Zahlungsverkehrs * Servicierung der Kunden im Foyer und an den Selbstbedienungsgeräten * Erledigung administrativer und organisatorischer Aufgaben",privatkundenbetreuer erste ansprechperson f r kund innen selbstst ndige kassenf hrung abwicklung de schaltergesch ftes und zahlungsverkehrs servicierung der kunden im foyer und den selbstbedienungsger ten erledigung administrativer und organisatorischer aufgaben
Versicherungsberater in den Filialen der Volksbank Tirol (m/w/d),"Beratung und Betreuung von Neu- und Bestandskunden in allen Versicherungsfragen - Bankerfahrung und/oder Expertise im Versicherungsbereich - Kontaktstärke mit dem gewissen Feingefühl - Bereitschaft, Ihr Wissen gerne weiterzugeben",beratung und betreuung von neu und bestandskunden allen versicherungsfragen bankerfahrung und oder expertise im versicherungsbereich kontaktst rke mit dem gewissen feingef hl bereitschaft ihr wissen gerne weiterzugeben
Lehrling zum/zur Bankkaufmann/-frau,"Mit einer Lehre als Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",mit einer lehre al bankkauffrau mann wirst du zum bankprofi wir f rdern dich jeder hinsicht und geben dir die chance dich beruflich und pers nlich zu entwickeln von anfang wirst du die abl ufe einer bankfiliale integriert und bist teil de team
Servicebetreuer (m/w/d),"Erste Ansprechperson für Kundenanliegen - Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und Zahlungsverkehrs - Servicierung der Kund:innen im Foyer und an den Selbstbedienungsgeräten … Abgeschlossene kaufmännische Ausbildung (Matura, Banklehre",erste ansprechperson f r kundenanliegen selbstst ndige kassenf hrung abwicklung de schaltergesch ftes und zahlungsverkehrs servicierung der kund innen im foyer und den selbstbedienungsger ten abgeschlossene kaufm nnische ausbildung matura banklehre
Privatkundenbetreuer:in,"Sie beraten Ihre Kund:innen in allen Finanzangelegenheiten, speziell in Sachen Wertpapier, Finanzierung, Veranlagung, Zahlungsverkehr und Vorsorge. Durch Ihr Kommunikationstalent gelingt es Ihnen, nachhaltige und erfolgreiche Kundenbeziehungen aufzubauen und zu pflegen … Abgeschlossene Bankausbildung",sie beraten ihre kund innen allen finanzangelegenheiten speziell sachen wertpapier finanzierung veranlagung zahlungsverkehr und vorsorge durch ihr kommunikationstalent gelingt e ihnen nachhaltige und erfolgreiche kundenbeziehungen aufzubauen und zu pflegen abgeschlossene bankausbildung
Fachexpert:in Forderungsmanagement für die Raiffeisenbank Hallein-Oberalm eGen,In dieser Position sind Sie für die Betreuung von Sonderkrediten zuständig. Sie entwickeln Maßnahmen bei Problemkunden und setzen diese um … Abgeschlossene kaufmännische Ausbildung mit Bankerfahrung (Hochschulabschluss von Vorteil),dieser position sind sie f r die betreuung von sonderkrediten zust ndig sie entwickeln nahmen bei problemkunden und setzen diese um abgeschlossene kaufm nnische ausbildung mit bankerfahrung hochschulabschluss von vorteil
Privatkundenbetreuer (m/w/d),"Betreuung und Beratung von Privatkund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr, Versicherungen) … Idealerweise Erfahrung im Bankkundengeschäft oder Verkauf (wir sind auch offen für motivierte Quer-/Umsteiger:innen)",betreuung und beratung von privatkund innen allen finanziellen angelegenheiten veranlagung finanzierung konto zahlungsverkehr versicherungen idealerweise erfahrung im bankkundengesch ft oder verkauf wir sind auch offen f r motivierte quer umsteiger innen
