title,description,job_url
Mitarbeiter Kredit Services Firmenkunden (m/w/d),"Als Mitarbeiter:in in „Kredit Services – Firmenkunden“ erwartet Sie ein breites und abwechslungsreiches Aufgabengebiet in einem herzlichen, engagierten Team … Beratung und fachliche Unterstützung von Prozesspartner:innen und Raiffeisenbanken",https://www.metajob.at/dres/jc?p=000ae32sv7m2j5
Mitarbeiter im Kundenservice (m/w/d),Als Tochterunternehmen der Raiffeisenlandesbank Oberösterreich AG – der stärksten Regionalbank Österreichs – stehen wir für Kontinuität und Innovation … Serviceorientierte Betreuung unserer Kund:innen - Abwickelung von Schadenfällen,https://www.metajob.at/dres/jc?p=000ae32sx7rdtp
Kundenberater*in Schwerpunkt Veranlagung (m/w/d),"Zentrale ServiceCenter, Vollzeit - Als Bank des Landes Oberösterreich sind wir seit mehr als 125 Jahren ein zuverlässiger und sicherer Partner für unsere Kunden und Mitarbeiter … Arbeitsumfeld der Nummer 1 der Top Arbeitgeber in Bereich Bank- und Finanzdienstleistung österreichweit einzubringen",https://www.metajob.at/dres/jc?p=000a5vwbzvkdnd
Mitarbeiter Kredit Service (m/w/d),Erstellung von Kredit- und Sicherstellungsverträgen - Unterstützung der Kundenbetreuer:innen bei der Erstellung und Bearbeitung von Kreditanträgen - Laufende Bearbeitung von Finanzierungsfällen … Mehrjährige Erfahrung im Finanzierungsbereich einer Bank,https://www.metajob.at/dres/jc?p=000ae32szx8r3j
Buchhalter (m/w/d),"Die Raiffeisen Unternehmensservice GmbH, ein 100%iges Tochterunternehmen der Raiffeisenlandesbank Oberösterreich, ist seit über 20 Jahren ein Teil der … Selbstständige Durchführung der laufenden Buchhaltungen - Laufende Betreuung von Klienten in steuerrechtlichen und buchhalterischen Belangen",https://www.metajob.at/dres/jc?p=000ae32szp3twy
Sachbearbeiter Finanzierung (m/w/d),Erstellung von Kredit- und Sicherstellungsverträgen - Unterstützung der Kundenbetreuer:innen bei der Erstellung und Bearbeitung von Kreditanträgen … Abwechslungsreiche und verantwortungsvolle Tätigkeit in einer erfolgreichen Raiffeisenbank,https://www.metajob.athttps://jobs.karriere.nachrichten.at/stellenangebot/sachbearbeiter-finanzierung-m-w-d-DGVLZ9
Assistenz Firmenkundenteam (w/m/d),"Tulln, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei. * Vor- und Nachbereitung von Kundenterminen … Sie verfügen über eine abgeschlossene kaufmännische Ausbildung, idealweise mit Bankerfahrung",https://www.metajob.at/dres/jc?p=000a5vwbfubfeb
Mitarbeiter Bilanzanalyse (m/w/d),"Als stärkste Regionalbank Österreichs setzt die Raiffeisenlandesbank OÖ auf Menschen, die ihre Gestaltungskraft, ihre Verantwortung und Motivation einbringen … Dokumentation und Plausibilitätsprüfung von Finanzdaten - Unterstützung bei der Erstellung von Stellungnahmen als Basis für … ",https://www.metajob.at/dres/jc?p=000ae32sla46xt
Mitarbeiter im Produkt-/Vertriebscontrolling (m/w/d),"Als stärkste Regionalbank Österreichs setzt die Raiffeisenlandesbank OÖ auf Menschen, die ihre Gestaltungskraft, ihre Verantwortung und Motivation einbringen … Durchführung von Produktkalkulationen - Erstellung von Vertriebsberichten",https://www.metajob.at/dres/jc?p=000ae32sgtpase
Firmenkundenbetreuer (m/w/d),"Beratung und Betreuung zugeordneter Firmenkund:innen (Einzelunternehmen, Klein- und Mittelbetriebe) in allen finanziellen Angelegenheiten - Unterstützung des Vorstands bei der Betreuung dessen Firmenkundenportfolios … Mehrjährige Erfahrung im Bankkundengeschäft, idealerweise Firmenkundengeschäft",https://www.metajob.at/dres/jc?p=000ae32sc1lh6i
Mitarbeiter Finanzierungscontrolling (m/w/d),"Bonitätsbeurteilung von Firmen- und Privatkunden inkl. Ratingerstellung - Laufende Bonitätsüberwachung und Risikobeurteilung, Risikokalkulation - Erstellung von Zweitvoten für Finanzierungsanträge … Fundierte Bankfachausbildung und umfangreiches Aus- und Weiterbildungsangebot",https://www.metajob.athttps://jobs.karriere.nachrichten.at/stellenangebot/mitarbeiter-finanzierungscontrolling-m-w-d-DB2MB4
Bilanzbuchhalter (m/w/d),"Die Raiffeisen Unternehmensservice GmbH, ein 100%iges Tochterunternehmen der Raiffeisenlandesbank Oberösterreich, ist seit über 20 Jahren ein Teil der … Selbstständige Durchführung der laufenden Buchhaltungen - Erstellung von Monats-, Quartals- und Jahresabschlüssen",https://www.metajob.athttps://jobs.karriere.nachrichten.at/stellenangebot/bilanzbuchhalter-m-w-d-CMPD9Y
Mitarbeiter Immobilienprojektfinanzierung (m/w/d),"Als stärkste Regionalbank Österreichs setzt die Raiffeisenlandesbank OÖ auf Menschen, die ihre Gestaltungskraft, ihre Verantwortung und Motivation einbringen … Prüfung und Beurteilung der Wirtschaftlichkeit/Finanzierbarkeit von Immobilienprojektfinanzierungen",https://www.metajob.at/dres/jc?p=000ae32s6j4i5q
Mitarbeiter Finanzierungsmanagement (m/w/d),"Als stärkste Regionalbank Österreichs setzt die Raiffeisenlandesbank OÖ auf Menschen, die ihre Gestaltungskraft, ihre Verantwortung und Motivation einbringen … Unterstützung der Referent:innen bei Finanzierungsprojekten - Vorbereitung und Erstvaluierung von Finanzierungsanträgen",https://www.metajob.athttps://jobs.karriere.nachrichten.at/stellenangebot/mitarbeiter-finanzierungsmanagement-m-w-d-DVD6SN
Mitarbeiter Controlling (m/w/d),"Als stärkste Regionalbank Österreichs setzt die Raiffeisenlandesbank OÖ auf Menschen, die ihre Gestaltungskraft, ihre Verantwortung und Motivation einbringen … In der Position als Controller:in erwartet Sie ein abwechslungsreiches Aufgabengebiet in einem dynamischenTeam",https://www.metajob.at/dres/jc?p=000ae32sm6i7wc
Vertriebsassistenz Immobilien-Leasing (m/w/d),"Unterstützung der Kundenbetreuer in der umfassenden Firmenkundenbetreuung - Erstellung von Finanzierungsanträgen, Angeboten und Vertragsunterlagen … Abgeschlossene wirtschaftliche/kaufmännische Ausbildung (Matura oder Banklehre)",https://www.metajob.athttps://jobs.karriere.nachrichten.at/stellenangebot/vertriebsassistenz-immobilien-leasing-m-w-d-DTZ23L
Reinigungskraft (m/w/d),"Uns als Raiffeisenbank im Herzen des Steyrtals, ist das Verbindende im täglichen Miteinander besonders wichtig … Durchführung von Reinigungstätigkeiten in den Büro- und Geschäftsräumlichkeiten inklusive Sanitäranlagen, Fenster etc",https://www.metajob.at/dres/jc?p=000ae32skho6zx
Sachbearbeiter/in Zahlungsverkehr,Nach einer umfangreichen Einschulungsphase gestalten Sie Ihre Arbeit mit einem hohen Maß eigenverantwortlich und selbstständig … Darüber hinaus übernehmen Sie buchhalterische Tätigkeiten für Raiffeisenbanken und bearbeiten Kundenaufträge,https://www.metajob.at/dres/jc?p=00dm4ty6sr1yjw
"Mitarbeiter:in Treasury, Finanzen und Zahlungsverkehr","Nach einer umfangreichen Einarbeitungsphase erwarten Sie folgende Aufgaben: Durchführung der täglichen Bankkontendisposition sowie Abwicklung und Koordination von Zahlungen … Berufserfahrung im Treasury-, Bank- oder Finanzierungsbereich von Vorteil",https://www.metajob.at/dres/jc?p=000a57f5y3zm2b
AS/400 Developer (m/w/d) - RPG und/oder COBOL,"Weiterentwicklung und Wartung einer Core Banking Applikation auf einer IBM AS/400 - Softwarebetreuung von bestehenden Kunden sowie der Implementierung neuer Kundenprojekte - Erweiterung der Produktpalette für breites Dienstleistungsspektrum in den Bereichen eBanking, eGov, IT-Outsourcing, BPO",https://www.metajob.at/dres/jc?p=000a57f5u63lcq
Assistenz Immobilienvertrieb (m/w/d),Als 100%iges Tochterunternehmen der Raiffeisenlandesbank Oberösterreich mit 29 Verkaufsbüros und ca. 100 Mitarbeiterinnen und Mitarbeitern in Oberösterreich … Erste Anlaufstelle für Anfragen von Kundinnen und Kunden zu Verkaufs- und Mietobjekten,https://www.metajob.at/dres/jc?p=000ae32svfjrfr
Firmenkundenbetreuer:in (w/m/d) - RB Korneuburg,"Korneuburg, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN … Sie verfügen über eine abgeschlossene Bankausbildung und mehrjährige Erfahrung in der Firmenkundenbetreuung sowie fachliche Kompetenz für eine professionelle … ",https://www.metajob.at/dres/jc?p=002n3brygic436
Student im Eventmanagement (m/w/d),"Als stärkste Regionalbank Österreichs setzt die Raiffeisenlandesbank OÖ auf Menschen, die ihre Gestaltungskraft, ihre Verantwortung und Motivation einbringen … Du möchtest deine Studienzeit abwechslungsreicher gestalten und dabei Geld verdienen",https://www.metajob.at/dres/jc?p=000ae32sy7a1wi
Maturant:in,"(Raiffeisenbank Wallersee, Vollzeit) … Du unterstützt unsere Kund:innen in allen Angelegenheiten des Zahlungsverkehrs. In enger Zusammenarbeit mit unseren Kundenbetreuer:innen bereitest du Kundengespräche vor und hilfst aktiv bei der Betreuung mit",https://www.metajob.at/dres/jc?p=00dm4ty6j7qwe9
Bilanzierer/in (m/w/d),"Einwandfreie, zeitgerechte Erstellung der jährlichen und quartalsweisen Einzelabschlüsse für die Volkskreditbank (ohne Tochtergesellschaften) … Das monatliche Mindestbruttogehalt ist abhängig von der Einstufung im Bankenkollektivvertrag (bei dieser Position ab EUR 2.665,15 auf Vollzeitbasis)",https://www.metajob.at/dres/jc?p=000a5vwbt5baof
Initiativbewerbung (w/m/d) - RB Wienerwald,"Pressbaum, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei. Ob im Kundenbereich als Berater oder in unseren internen Abteilungen, wir bieten jedem Teammitglied vielfältige Aufgabenstellungen und einen attraktiven und … ",https://www.metajob.at/dres/jc?p=002n3bry3eotkn
Lagermitarbeiter:in (m/w/d),"Die BRS-Büroreinigungsgesellschaft der Steiermärkischen Bank und Sparkassen AG, GmbH sucht ab sofort zur Verstärkung eine … Bearbeitung Wareneingänge und -ausgänge - Kommissionierung der Waren über unser Lagerverwaltungssystem",https://www.metajob.at/dres/jc?p=007cycfmeykuoo
Kundenberater:in - RB Region Schallaburg,Aktive und umfassende Betreuung unserer Kund:innen bzw. Ihres eigenen Kund:innenstocks in allen Finanzangelegenheiten - Aufbau neuer Kund:innenkontakte - Bedarfsgerechter Verkauf unserer Finanzdienstleistungen - Repräsentation unserer Raiffeisenbank nach außen,https://www.metajob.at/dres/jc?p=009190chwpf07x
IT Security Officer (m/w/d),Du arbeitest in der Informationssicherheit und IT-Governance im Hypo Konzern mit - Die Beratung unserer Fachbereiche zum oben genannten Thema ist eine wichtige Aufgabe von dir … Bei der Hypo Vorarlberg schließen sich Beständigkeit und große Ambitionen nicht aus,https://www.metajob.at/dres/jc?p=000a57f5rmfd8a
IT Projektmanager/In (m/w/d),"Du planst, initialisierst und setzt Projekte um - Den Bedarf analysierst du auf Basis der Geschäftsprozesse - Interdisziplinäre Projektteams werden von dir geleitet … Bei der Hypo Vorarlberg schließen sich Beständigkeit und große Ambitionen nicht aus",https://www.metajob.at/dres/jc?p=000a57f545zhq0
IT Software Developer/Organisator (all genders),"Wir, die 3 Banken IT GmbH, verstärken unser Team am Standort Innsbruck und suchen DICH … Neu- und Weiterentwicklung von Software-Produkten im Großrechnerbereich mit der Beteiligung am gesamten Software-Entwicklungsprozess (Analyse, Abstimmung … ",https://www.metajob.at/dres/jc?p=00ca79egm17zz4
Vertriebstrainee Oberland,Ab September 2023 erwerben Sie im 15-monatigen Traineeprogramm fundiertes Basiswissen im Bankgeschäft - Außerdem sammeln Sie umfangreiche Praxiserfahrung in den wesentlichen Abteilungen unseres Konzerns - Einblicke in unterschiedliche Aufgabenbereiche wie Privat- und Firmenkundengeschäft … ,https://www.metajob.at/dres/jc?p=00ca79egjw28ra
Mitarbeiter:in im Bereich Marktfolge aktiv (m/w/d),"mit Schwerpunkt Kreditgeschäft - Möchten Sie folgende Aufgaben übernehmen? * Sämtliche Aufgaben der Kreditabwicklung, insbesondere * Erstellung und Bearbeitung von Finanzierungs- und Sicherheitsverträgen … Abgeschlossene Bankausbildung von Vorteil",https://www.metajob.at/dres/jc?p=000a5vwb3v3h17
Mitarbeiter:in Marktfolge passiv (m/w/d) / Qualitätsmanagement,"Möchten Sie folgende Aufgaben übernehmen? * Sie kontrollieren Kunden-, Giro-, Spar- und Depotstammdaten und haben dabei stets den Fokus auf Datenqualität und den geltenden Regularien … Sie besitzen idealerweise Berufserfahrung im Bankwesen",https://www.metajob.at/dres/jc?p=000a5vwbafrlh9
Serviceberatung Privatkunden (m/w/d),Unterstützung der Kunden in allen Angelegenheiten des Zahlungsverkehrs - kompetente Abwicklung aller Serviceleistungen - Kontoauszugsverwaltung - Pflege der Kundendaten - Betreuung der SB-Geräte - Bearbeitung und Bestellung von Bankkarten … Bankerfahrung von Vorteil,https://www.metajob.at/dres/jc?p=009190ch6w0qhs
MitarbeiterIn Maklerbüro im Vertriebsinnendienst-Vollzeit in Innsbruck,"Die Hypo Tirol ist die Bank, in der Beruf zur Berufung wird … Zu Ihren Aufgaben zählt die Angebotserstellung und -anforderung, die Wartung unserer Bestandsverträge sowie die Abwicklung von Schadensfällen. Weiters fungieren Sie als Schnittstelle zu den Versicherungsgesellschaften",https://www.metajob.at/dres/jc?p=00ca79eg03scdq
ExpertIn Fördermanagement,"Die Hypo Tirol ist die Bank, in der Beruf zur Berufung wird … Beratung, Vorbereitung, Begleitung und Abwicklung von Investitions- und Exportförderprojekten für Kunden - Unterstützung des Vertriebes in allen Belangen von Unternehmens- und Exportförderungen",https://www.metajob.at/dres/jc?p=00ca79egoxgg3r
Kundenbetreuung Privatkunden (m/w/d),"Laufende Betreuung unserer Filialen zur Überwachung des Gebäude- und technischen Anlagezustandes - Planung und Projektbetreuung für Reparaturen, Instandhaltung, Umbau, Sanierungs- und Sonderprojekte … Bankerfahrung mindestens 3 Jahre",https://www.metajob.at/dres/jc?p=009190chj9oz3k
Mitarbeiter im Finanzierungsservice (m/w/d),"Aufbereitung und Abwicklung von Finanzierungsanfragen - Effiziente Abarbeitung administrativer Aufgaben - Schnittstelle zwischen Kunden und Vertrieb - Wartung und Pflege von Kundendaten … Fundierte kaufmännische Ausbildung (HAK, HLW, Banklehre, etc",https://www.metajob.at/dres/jc?p=000a57f5ewr5lv
Firmenkundenassistenz (m/w/d),"Sie unterstützen unsere FirmenkundenberaterInnen bei der Vor- und Nachbereitung von Kundengesprächen * Sie arbeiten selbstständig und rasch an den umfangreichen Tätigkeiten im Backoffice * Sie koordinieren die Zusammenarbeit zwischen BeraterInnen, internen Abteilungen und KundInnen",https://www.metajob.at/dres/jc?p=000a5vwb6m68tj
Vertriebsspezialist mit Schwerpunkt Leasing, … Hauptaufgaben zählt die umfassende Beratung und Betreuung unserer Kunden im Leasinggeschäft in Zusammenarbeit mit dem bestehenden Vertriebsnetz der Hypo Tirol. Neben der Neukundenaquisition und der Pflege und Intensivierung der bestehenden Kundenbeziehungen liegt der Fokus auf der vertrieblichen … ,https://www.metajob.at/dres/jc?p=00ca79eg96nchu
Senior LiquiditätsrisikomanagerIn,"Die Hypo Tirol ist die Bank, in der Beruf zur Berufung wird … Ökonomisch optimierte Liquiditätssteuerung - Ökonomisch optimiertes Refinanzierungsmanagement - Aufsichtskonforme Erstellung der Liquiditätsmeldungen - Projektarbeit im Rechenzentrumverbund (z.B. anstehender Wechsel ALM Software)",https://www.metajob.at/dres/jc?p=00ca79egmirk5n
Initiativbewerbung (m/w/d),"Wir, die Raiffeisenbank Oberes Waldviertel, sind ein regionales Finanzunternehmen und stehen für kompetente und kundenorientierte Beratung … None … Freude am persönlichen Kontakt mit Menschen - Sicheres, sympathisches und kompetentes Auftreten",https://www.metajob.at/dres/jc?p=009190chwp5urq
MitarbeiterIn Kreditrisikomanagement,"Die Hypo Tirol ist die Bank, in der Beruf zur Berufung wird … Systematische Prüfung der Bonität unserer Kunden - Erstellung einer Risikobewertung durch Bilanzanalyse, Branchenvergleiche und Sicherheitenbewertungen - Aufbereitung von Kreditanträgen und Treffen von Kreditentscheidungen",https://www.metajob.at/dres/jc?p=00ca79egfl2y8r
LiquiditätsrisikomanagerIn,"Die Hypo Tirol ist die Bank, in der Beruf zur Berufung wird … Reporting und Analyse der risikorelevanten Kennzahlen - Aufbereitung der Inhalte für die Liquiditätssitzung und Präsentation der Inhalte - Neu-/Weiterentwicklung der im Einsatz befindlichen Steuerungsinstrumente zur Risikomessung",https://www.metajob.at/dres/jc?p=00ca79egklpzrz
Firmenkundenbetreuer:in (m/w/d),Möchten Sie folgende Aufgaben übernehmen? * Ganzheitliche Betreuung unserer Firmenkund:innen in allen finanziellen Angelegenheiten * Intensivierung bestehender sowie Akquisition neuer Kundenbeziehungen … Sie pflegen Ihr Netzwerk und repräsentieren die Raiffeisenbank nach außen,https://www.metajob.at/dres/jc?p=000a5vwbjp32yq
Mitarbeiter:in Second Level Support POS-Terminals,"﻿ Die card complete – Gruppe ist mit rund 1,2 Mio … Testen und Zertifizieren neuer Terminal-Lösungen - Second Level Support im Zusammenhang mit Terminal-Funktionen und Datenschnittstellen - Wartung von Servern und Datenbanken - Koordination von Parameter- und Softwareupdates per Fernwartung",https://www.metajob.at/dres/jc?p=00786my9754ygc
