title,description,cleaned_text
IT Support (m/w/d),"Betreuung der Datenbanken SQL, DB2, des LAN/WAN und der Backups * Installation & Wartung der Serverlandschaften Windows, Exchange, Access * Betreuung und Dokumentation der Netzwerke sowie Weiterentwicklung der IT Systemumgebungen",betreuung der datenbanken sql db de lan wan und der backup installation wartung der serverlandschaften window exchange es betreuung und dokumentation der netzwerke sowie weiterentwicklung der systemumgebungen
Solution Architect - focus DMS,"Implement and configure document management system features, such as user interfaces, access profiles, and document workflow procedures … Together with internal and external IT partners defines the principles, guidelines, standards, and solution patterns to ensure solution decisions for DMS … ",implement configure document management system feature user interface es profile document workflow procedure together internal external partner defines principle guideline standard solution pattern ensure solution decision dm
IT Junior Administrator,"Unterstützung Systemadministration - IT Dokumentation - First Level Support - Troubleshooting: Fehleranalyse, Bearbeitung und Behebung von Hard- und Softwareproblemen … Qualifikationen - Gute Kenntnisse der Microsoft Betriebssysteme und Anwendungssoftware",unterst tzung systemadministration dokumentation first level support troubleshooting fehleranalyse bearbeitung und behebung von hard und softwareproblemen qualifikationen gute kenntnisse der microsoft betriebssysteme und anwendungssoftware
Senior IT Infrastructure Generalist (m/w/d),"Betreuung, Wartung, Instandhaltung und Weiterentwicklung der gesamten IT Infrastruktur * Administration bestehender Applikationen und Schnittstellen * Weiterentwicklung der bestehenden Netzwerk- und Serverlandschaft * Koordination und Betreuung von IT Projekten und Einführung neuer Lösungen",betreuung wartung instandhaltung und weiterentwicklung der gesamten infrastruktur administration bestehender applikationen und schnittstellen weiterentwicklung der bestehenden netzwerk und serverlandschaft koordination und betreuung von projekten und einf hrung neuer l sungen
Software Developer,Agile Softwareentwicklung in einem engagierten Team - Erstellung und Weiterentwicklung von bestehenden - Softwarelösungen und neuen Produkten - Mitarbeit an der Optimierung von Usability und - User Experience - Technologien und Skills - C#,agile softwareentwicklung einem engagierten team erstellung und weiterentwicklung von bestehenden softwarel sungen und neuen produkten mitarbeit der optimierung von usability und user experience technologien und skill c
IT-Support,Aufnahme und Bearbeitung von internen Anfragen und Meldungen * Erfassung und lösungsorientiertes Bearbeiten von bekannten 1st-Level-Problemen * Erarbeitung und Überwachung von IT-Standards * Installation und Verwaltung von Client-Geräten,aufnahme und bearbeitung von internen anfragen und meldungen erfassung und l sungsorientiertes bearbeiten von bekannten st level problemen erarbeitung und berwachung von standard installation und verwaltung von client ger ten
(Erfahrener) Berater für Informationssicherheits-Management (w/m/d),Sie unterstützen - unsere Kunden bei: Einführung und Verbesserung des ISMS mit Schwerpunkt ISO/IEC 27001 oder TISAX - Etablierung eines Informationssicherheits-Risikomanagements mit Schwerpunkt ISO/IEC 27005 - Durchführung von Risikobeurteilungen und Unterstützung bei der Risikobehandlung,sie unterst tzen unsere kunden bei einf hrung und verbesserung de ism mit schwerpunkt iso iec oder tisax etablierung eines informationssicherheits risikomanagements mit schwerpunkt iso iec durchf hrung von risikobeurteilungen und unterst tzung bei der risikobehandlung
Qt GUI Developer,Erstellen dynamischer Applikationen auf Basis von Qt - Optimieren von graphischen Benutzeroberflächen - Ausarbeitung und Implementierung von User Interface Konzepten - Implementation neuer Widgets - Technologien und Skills - Windows - Qt - Linux,erstellen dynamischer applikationen auf basis von qt optimieren von graphischen benutzeroberfl chen ausarbeitung und implementierung von user interface konzepten implementation neuer widget technologien und skill window qt linux
IT-Projektleiter (m/w/d),"Planung, Leitung und Steuerung von IT-Projekten unter Einsatz moderner Projektmanagementmethoden * erste professionelle Ansprechperson für unsere Kunden * verantwortlich für Planung, Steuerung und Kontrolle von der ersten Analyse bis hin zum Roll-Out",planung leitung und steuerung von projekten unter einsatz moderner projektmanagementmethoden erste professionelle ansprechperson f r unsere kunden verantwortlich f r planung steuerung und kontrolle von der ersten analyse bi hin zum roll
IT Administrator,"Wartung, Weiterentwicklung und Pflege der bestehenden für nahezu alle Branchen wie beispiels- Serviceinfrastruktur, sowohl bei Kunden als auch intern weise … Entsprechende Berufsqualifikation (abgeschlossene technische Ausbildung im Fachbereich Informatik/ Software-Development)",wartung weiterentwicklung und pflege der bestehenden f r nahezu alle branchen wie beispiels serviceinfrastruktur sowohl bei kunden al auch intern weise entsprechende berufsqualifikation abgeschlossene technische ausbildung im fachbereich informatik software development
IT Allrounder (m/w/d),"Installation und Administration im Client- und Serverbereich incl. Peripherie * Je nach Qualifikation Systemadministration und Weiterentwicklungen in den Bereichen Netzwerkinfrastruktur, PatchMgmt., UpdateMgmt, Security, usw. Was uns … ",installation und administration im client und serverbereich incl peripherie je nach qualifikation systemadministration und weiterentwicklungen den bereichen netzwerkinfrastruktur patchmgmt updatemgmt security usw un
IT Spezialist (m/w/d),"Als IT Spezialist am weltweit führenden Pharma … verstärkst Du das örtliche IT-Team bei der Administration … und Wartung der gesamten IT/OT-Infrastruktur und … Du bildest die Schnittstelle zu internen Kunden und Lieferanten und bist Teil von spannenden Digitalisierungsprojekten, um den digitalen Wandel im … ",al spezialist weltweit f hrenden pharma verst rkst du da rtliche team bei der administration und wartung der gesamten ot infrastruktur und du bildest die schnittstelle zu internen kunden und lieferanten und bist teil von spannenden digitalisierungsprojekten um den digitalen wandel im
Data Scientist,"Stay up-to-date on data science and machine learning developments & trends - Collaborate with data engineers, machine learning engineers, UI/UX designers and other stakeholders in continuously optimizing the service delivery method",stay date data science machine learning development trend collaborate data engineer machine learning engineer ui ux designer stakeholder continuously optimizing service delivery method
IT-Allrounder (m/w/d),"1st und 2nd Level Support von Anwendungen, Client, Drucker und sonstigen Netzwerkgeräten * Beschaffung und Einrichtung neuer IT-Hardware * Dokumentation * Netzwerkadministration * Mitarbeit an diversen IT-Projekten * Client Administration",st und nd level support von anwendungen client drucker und sonstigen netzwerkger ten beschaffung und einrichtung neuer hardware dokumentation netzwerkadministration mitarbeit diversen projekten client administration
Software Developer,"Through code design and optimization, you ensure that our IT solutions are maintainable in the long term. Our products are used internationally, and must be scalable accordingly. You coordinate the code architecture and interfaces between your and other products and make sure that the code is documented … ",code design optimization ensure solution maintainable long term product used internationally must scalable ordingly coordinate code architecture interface product make sure code documented
IT-Risk Manager (all genders),"Zentrale Koordination des IT-Risikomanagements - Verantwortung für die aktive Gestaltung, kontinuierliche Weiterentwicklung und Optimierung des ISMS - Durchführung von Risikoanalysen und Dokumentation der Abhängigkeit von IT-Systemen",zentrale koordination de risikomanagements verantwortung f r die aktive gestaltung kontinuierliche weiterentwicklung und optimierung de ism durchf hrung von risikoanalysen und dokumentation der abh ngigkeit von systemen
Studentische Anstellung im Bereich IT (w/m/d),"PFLEGE... des IT Assetmanagements * INVENTUR... von Clients, Mobiltelefonen, Datenkarten * SUPPORT... von W10 Rollouts * VORBEREITUNG... der Arbeitsplätze (Installation, Auslieferung) * DURCHFÜHRUNG... Bestellwesen/IT/Wareneingang * SUPPORT... von Usern * MITGESTALTUNG",pflege de assetmanagements inventur von client mobiltelefonen datenkarten support von w rollouts vorbereitung der arbeitspl tze installation auslieferung durchf hrung bestellwesen wareneingang support von usern mitgestaltung
Software Developer Web,Du bist maßgeblich an der Umsetzung von neuen Kundenprojekten beteiligt - Du hilfst bei der Weiterentwicklung unseres Core Systems mit - Du beteiligst dich an Applikations- und Architekturentscheidungen - Du entwirfst Datenbanken und Datenstrukturen … Bootstrap,du bist geblich der umsetzung von neuen kundenprojekten beteiligt du hilfst bei der weiterentwicklung unseres core system mit du beteiligst dich applikations und architekturentscheidungen du entwirfst datenbanken und datenstrukturen bootstrap
C#/.NET Developer - m/w/d,"Design und Full Stack Entwicklung von neuen Web-Anwendungen unter Einsatz neuester Technologien (.NET 7, Blazor) * Anforderungsanalyse und Konzeption von Schnittstellen * Einbindung in den gesamten Software Development Life-Cycle",design und full stack entwicklung von neuen web anwendungen unter einsatz neuester technologien net blazor anforderungsanalyse und konzeption von schnittstellen einbindung den gesamten software development life cycle
Full Stack Java Developer,"You are part of designing a modular UI/UX platform and establishing cross-product Micro-UIs - You engage in regular code and architecture peer reviews together with the development team - You are part of an international, agile development team (Scrum) … Apache Kafka",part designing modular ui ux platform establishing cross product micro uis engage regular code architecture peer review together development team part international agile development team scrum apache kafka
Senior Java Fullstack Developer:in,"Wien-Leopoldstadt - req13628 - Jetzt bewerben - Wir möchten neue Wege gehen. Und neue Wege schaffen … Damit wir auch morgen alle ÖBB Gesellschaften in den Themen IT, Personal, Finanz- und Rechnungswesen zuverlässig beraten und betreuen können",wien leopoldstadt req jetzt bewerben wir chten neue wege gehen und neue wege schaffen damit wir auch morgen alle bb gesellschaften den themen personal finanz und rechnungswesen zuverl ssig beraten und betreuen k nnen
Java Back End Engineer,implement ongoing improvements of development processes and methods together with your team - Technologien und Skills - Hibernate - Apache Solr - Docker - Java - .NET - Elasticsearch - Azure - Spring Boot - Kubernetes - Unsere Erwartungen an dich: Qualifikationen - want to and will work in a fully agile and multicultural team,implement ongoing improvement development process method together team technologien und skill hibernate apache solr docker java net elasticsearch azure spring boot kubernetes unsere erwartungen dich qualifikationen want work fully agile multicultural team
Junior / Senior C# Developer (m/w/d),"Abgeschlossenes Studium in den Bereichen: Informatik, Elektrotechnik, Wirtschaftsinformatik oder eine vergleichbare abgeschlossene Berufsausbildung bzw. HTL * Erste Kenntnisse (Junior) bzw. fundierte Erfahrung (Senior) in der C#-Entwicklung und Webtechnologien, wie Angular oder React",abgeschlossenes studium den bereichen informatik elektrotechnik wirtschaftsinformatik oder eine vergleichbare abgeschlossene berufsausbildung bzw htl erste kenntnisse junior bzw fundierte erfahrung senior der c und webtechnologien wie angular oder react
Full Stack Software Entwickler (m/w/d),Dann werde Mitglied in unserem hoch motivierten Team! Du arbeitest gemeinsam in einem agilen cross-funktionalen Entwicklungs-Team an neuen Technologien für die smarte digitale Fertigung … Leidenschaftlicher Programmierer und mehrjährige Berufserfahrung in der Softwareentwicklung,dann werde mitglied unserem hoch motivierten team du arbeitest gemeinsam einem agilen cross funktionalen entwicklungs team neuen technologien f r die smarte digitale fertigung leidenschaftlicher programmierer und mehrj hrige berufserfahrung der softwareentwicklung
